,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,4.53,-60.635,Amazonia,4908657.902554142,0.0,10.830432098765431,0.03732203389830509
1,4.465,-60.1,Amazonia,2454542.1516079064,0.0,10.830432098765431,0.03732203389830509
2,4.45,-61.025,Amazonia,2454590.921802606,0.0,10.830432098765431,0.03732203389830509
3,4.389667,-60.773667,Amazonia,29457443.002445802,0.0,10.830432098765431,0.03732203389830509
4,4.38,-60.9,Amazonia,1227408.1536134465,0.0,10.830432098765431,0.03732203389830509
5,4.365,-60.89,Amazonia,2454864.1307749758,0.0,10.830432098765431,0.03732203389830509
6,4.355,-59.86833299999999,Amazonia,4909775.975853698,0.0,10.830432098765431,0.03732203389830509
7,4.35,-60.88,Amazonia,1227455.904333797,0.0,10.830432098765431,0.03732203389830509
8,4.35,-60.77,Amazonia,1227455.9043348923,0.0,10.830432098765431,0.03732203389830509
9,4.345,-60.150714,Amazonia,4909839.461423366,0.0,10.830432098765431,0.03732203389830509
10,4.35,-59.725,Amazonia,2454911.8086697846,0.0,10.830432098765431,0.03732203389830509
11,4.34,-60.635,Amazonia,2454943.4968373785,0.0,10.830432098765431,0.03732203389830509
12,4.325,-60.67,Amazonia,2454990.883442066,0.0,10.830432098765431,0.03732203389830509
13,4.33,-60.6,Amazonia,1227487.556090263,0.0,10.830432098765431,0.03732203389830509
14,4.323571,-60.756429000000004,Amazonia,8592475.977663765,0.0,10.830432098765431,0.03732203389830509
15,4.32,-60.61,Amazonia,1227503.3273474223,0.0,10.830432098765431,0.03732203389830509
16,4.336579,-60.685526,Amazonia,23322104.65150169,0.0,10.830432098765431,0.03732203389830509
17,4.29,-60.745,Amazonia,4910201.654157973,0.0,10.830432098765431,0.03732203389830509
18,4.3,-60.73,Amazonia,1227534.7606250716,0.0,10.830432098765431,0.03732203389830509
19,4.3,-60.68,Amazonia,1227534.7606239764,0.0,10.830432098765431,0.03732203389830509
20,4.3,-60.615,Amazonia,2455069.521250143,0.0,10.830432098765431,0.03732203389830509
21,4.29,-60.775,Amazonia,2455100.845286741,0.0,10.830432098765431,0.03732203389830509
22,4.29,-60.645,Amazonia,2455100.845286741,0.0,10.830432098765431,0.03732203389830509
23,4.28,-60.76,Amazonia,1227566.0482472554,0.0,10.830432098765431,0.03732203389830509
24,4.27,-60.97,Amazonia,1227581.6374367264,0.0,10.830432098765431,0.03732203389830509
25,4.255,-60.9025,Amazonia,15958887.421539972,0.0,10.830432098765431,0.03732203389830509
26,4.243571,-60.985,Amazonia,3682869.079596594,0.0,10.830432098765431,0.03732203389830509
27,4.23,-60.95,Amazonia,1227643.6300406132,0.0,10.830432098765431,0.03732203389830509
28,4.23,-60.64,Amazonia,6138218.113788652,0.0,10.830432098765431,0.03732203389830509
29,4.213,-60.909,Amazonia,9821318.409309553,0.0,10.830432098765431,0.03732203389830509
30,4.22,-60.62,Amazonia,1227659.037152538,0.0,10.830432098765431,0.03732203389830509
31,4.21,-60.63,Amazonia,1227674.407846763,0.0,10.830432098765431,0.03732203389830509
32,4.191,-60.601000000000006,Amazonia,7366214.832792807,0.0,10.830432098765431,0.03732203389830509
33,4.198333,-60.585,Amazonia,6138433.339925502,0.0,10.830432098765431,0.03732203389830509
34,4.19,-60.56,Amazonia,3683115.083535214,0.0,10.830432098765431,0.03732203389830509
35,4.195,-59.945,Amazonia,3683099.822090802,0.0,10.830432098765431,0.03732203389830509
36,4.2,-59.92,Amazonia,1227689.742125479,0.0,10.830432098765431,0.03732203389830509
37,4.19,-60.59,Amazonia,1227705.0399832095,0.0,10.830432098765431,0.03732203389830509
38,4.18375,-59.91875,Amazonia,4910865.944263882,0.0,10.830432098765431,0.03732203389830509
39,4.17,-60.72,Amazonia,1227735.526451047,0.0,10.830432098765431,0.03732203389830509
40,4.16,-60.99,Amazonia,1227750.715056773,0.0,10.830432098765431,0.03732203389830509
41,4.162778,-60.967222,Amazonia,7366458.578850471,0.0,10.830432098765431,0.03732203389830509
42,4.150556,-60.911667,Amazonia,17188752.26369175,0.0,10.830432098765431,0.03732203389830509
43,4.148333,-60.7075,Amazonia,9822126.865116427,0.0,10.830432098765431,0.03732203389830509
44,4.14,-61.14,Amazonia,1227780.9830129358,0.0,10.830432098765431,0.03732203389830509
45,4.14,-60.0,Amazonia,1227780.9830118408,0.0,10.830432098765431,0.03732203389830509
46,4.14,-59.97,Amazonia,3683342.9490355225,0.0,10.830432098765431,0.03732203389830509
47,4.11625,-61.175,Amazonia,11050344.857863896,0.0,10.830432098765431,0.03732203389830509
48,4.13,-61.13,Amazonia,1227796.0623589915,0.0,10.830432098765431,0.03732203389830509
49,4.135769,-61.013462,Amazonia,9822308.10864793,0.0,10.830432098765431,0.03732203389830509
50,4.13,-60.98,Amazonia,1227796.062360087,0.0,10.830432098765431,0.03732203389830509
51,4.13,-60.725,Amazonia,2455592.124720173,0.0,10.830432098765431,0.03732203389830509
52,4.13,-60.68,Amazonia,1227796.0623589915,0.0,10.830432098765431,0.03732203389830509
53,4.13375,-60.40875,Amazonia,4911169.170092101,0.0,10.830432098765431,0.03732203389830509
54,4.12,-60.01,Amazonia,3683433.279446532,0.0,10.830432098765431,0.03732203389830509
55,4.11,-61.2,Amazonia,1227826.1117958124,0.0,10.830432098765431,0.03732203389830509
56,4.116429,-60.955,Amazonia,4911259.3912445335,0.0,10.830432098765431,0.03732203389830509
57,4.11,-60.895,Amazonia,2455652.2235960057,0.0,10.830432098765431,0.03732203389830509
58,4.11,-60.4,Amazonia,1227826.1117980029,0.0,10.830432098765431,0.03732203389830509
59,4.105,-60.325,Amazonia,3683508.275567873,0.0,10.830432098765431,0.03732203389830509
60,4.1,-60.39,Amazonia,1227841.0818854829,0.0,10.830432098765431,0.03732203389830509
61,4.1,-60.3,Amazonia,1227841.0818854829,0.0,10.830432098765431,0.03732203389830509
62,4.09,-60.97,Amazonia,1227856.0155519769,0.0,10.830432098765431,0.03732203389830509
63,4.09,-60.67,Amazonia,1227856.015554167,0.0,10.830432098765431,0.03732203389830509
64,4.09,-60.41,Amazonia,1227856.0155519769,0.0,10.830432098765431,0.03732203389830509
65,4.09,-60.31,Amazonia,1227856.015554167,0.0,10.830432098765431,0.03732203389830509
66,4.09,-60.29,Amazonia,1227856.0155508816,0.0,10.830432098765431,0.03732203389830509
67,4.08,-60.4,Amazonia,1227870.9127974857,0.0,10.830432098765431,0.03732203389830509
68,4.093889,-59.992222,Amazonia,27012861.48105896,0.0,10.830432098765431,0.03732203389830509
69,4.063,-61.175,Amazonia,13506802.625343647,0.0,10.830432098765431,0.03732203389830509
70,4.048,-60.672,Amazonia,28241771.88665897,0.0,10.830432098765431,0.03732203389830509
71,4.08,-60.871667,Amazonia,7367225.403946227,0.0,10.830432098765431,0.03732203389830509
72,4.07,-60.425,Amazonia,2455771.547244017,0.0,10.830432098765431,0.03732203389830509
73,4.055,-61.135,Amazonia,3683731.37003517,0.0,10.830432098765431,0.03732203389830509
74,4.039,-60.151,Amazonia,6139650.651390097,0.0,10.830432098765431,0.03732203389830509
75,4.05,-60.13,Amazonia,1227915.3860026216,0.0,10.830432098765431,0.03732203389830509
76,4.025,-61.14,Amazonia,4911794.0894981455,0.0,10.830432098765431,0.03732203389830509
77,4.0310000000000015,-60.335,Amazonia,9823588.14255778,0.0,10.830432098765431,0.03732203389830509
78,4.03,-60.27,Amazonia,1227944.8526960071,0.0,10.830432098765431,0.03732203389830509
79,4.02,-61.12,Amazonia,1227959.53140903,0.0,10.830432098765431,0.03732203389830509
80,4.015,-60.295,Amazonia,3683907.8787947376,0.0,10.830432098765431,0.03732203389830509
81,4.01,-60.38,Amazonia,1227974.1736944965,0.0,10.830432098765431,0.03732203389830509
82,4.00375,-60.32875,Amazonia,4911940.512368144,0.0,10.830432098765431,0.03732203389830509
83,3.995,-60.395,Amazonia,4911984.257111947,0.0,10.830432098765431,0.03732203389830509
84,4.019,-61.206,Amazonia,34383216.07243992,0.0,10.830432098765431,0.03732203389830509
85,3.985,-60.761667,Amazonia,4912056.995039086,0.0,10.830432098765431,0.03732203389830509
86,3.98,-60.365,Amazonia,4912071.4916351335,0.0,10.830432098765431,0.03732203389830509
87,3.955,-60.965,Amazonia,3684169.3637781404,0.0,10.830432098765431,0.03732203389830509
88,3.96,-60.775,Amazonia,2456093.6775330403,0.0,10.830432098765431,0.03732203389830509
89,3.955,-60.38,Amazonia,4912216.202542472,0.0,10.830432098765431,0.03732203389830509
90,3.94,-60.41,Amazonia,1228075.6498186393,0.0,10.830432098765431,0.03732203389830509
91,3.94,-60.36,Amazonia,1228075.649821925,0.0,10.830432098765431,0.03732203389830509
92,3.925,-61.455,Amazonia,3684284.316573828,0.0,10.830432098765431,0.03732203389830509
93,3.93,-60.04,Amazonia,1228090.0007044582,0.0,10.830432098765431,0.03732203389830509
94,3.93,-60.03,Amazonia,1228090.0007044582,0.0,10.830432098765431,0.03732203389830509
95,3.923571,-60.405,Amazonia,3684298.63103428,0.0,10.830432098765431,0.03732203389830509
96,3.924231,-60.048077,Amazonia,8596672.839036465,0.0,10.830432098765431,0.03732203389830509
97,3.9,-61.425,Amazonia,2456265.669606288,0.0,10.830432098765431,0.03732203389830509
98,3.89,-60.62,Amazonia,1228147.0399820202,0.0,10.830432098765431,0.03732203389830509
99,3.88,-61.095,Amazonia,2456322.417464488,0.0,10.830432098765431,0.03732203389830509
100,3.931349,-61.014841000000004,Amazonia,108071334.6250737,0.0,10.830432098765431,0.03732203389830509
101,3.88,-60.48,Amazonia,1228161.2087344343,0.0,10.830432098765431,0.03732203389830509
102,3.865,-61.425,Amazonia,7369080.238108727,0.0,10.830432098765431,0.03732203389830509
103,3.867,-60.681999999999995,Amazonia,23335274.51359456,0.0,10.830432098765431,0.03732203389830509
104,3.835,-60.369,Amazonia,9825768.019503068,0.0,10.830432098765431,0.03732203389830509
105,3.82,-60.9625,Amazonia,8597676.306637706,0.0,10.830432098765431,0.03732203389830509
106,3.815,-60.86,Amazonia,2456504.826204663,0.0,10.830432098765431,0.03732203389830509
107,3.81,-60.97,Amazonia,1228259.369973874,0.0,10.830432098765431,0.03732203389830509
108,3.81,-60.885,Amazonia,2456518.739947748,0.0,10.830432098765431,0.03732203389830509
109,3.81,-60.61,Amazonia,1228259.369973874,0.0,10.830432098765431,0.03732203389830509
110,3.81,-60.35,Amazonia,1228259.369970588,0.0,10.830432098765431,0.03732203389830509
