,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,-3.24,-42.76,Cerrado,1228992.22428114,22.744248653940282,0.015403620352250489,0.8417088293650794
1,-3.275,-42.8,Cerrado,2457901.263510969,22.744248653940282,0.015403620352250489,0.8417088293650794
2,-3.3361110000000003,-42.259444,Cerrado,4915501.032746363,22.744248653940282,0.015403620352250489,0.8417088293650794
3,-3.5904550000000004,-42.921364000000004,Cerrado,9828476.117780656,22.744248653940282,0.015403620352250489,0.8417088293650794
4,-3.6,-42.92,Cerrado,1228543.1426892013,22.744248653940282,0.015403620352250489,0.8417088293650794
5,-3.6,-42.91,Cerrado,1228543.1426902965,22.744248653940282,0.015403620352250489,0.8417088293650794
6,-3.61,-42.92,Cerrado,1228529.9940529636,22.744248653940282,0.015403620352250489,0.8417088293650794
7,-3.81,-43.145,Cerrado,2456518.739945557,22.744248653940282,0.015403620352250489,0.8417088293650794
8,-3.955,-43.015,Cerrado,3684169.363774856,22.744248653940282,0.015403620352250489,0.8417088293650794
9,-4.17,-43.36,Cerrado,1227735.5264499518,22.744248653940282,0.015403620352250489,0.8417088293650794
10,-4.18,-43.35,Cerrado,1227720.3014287162,22.744248653940282,0.015403620352250489,0.8417088293650794
11,-4.21,-43.3,Cerrado,3683023.223541385,22.744248653940282,0.015403620352250489,0.8417088293650794
12,-5.005,-43.785,Cerrado,4905355.317350338,22.744248653940282,0.015403620352250489,0.8417088293650794
13,-5.455,-46.705,Cerrado,3676432.772053037,22.744248653940282,0.015403620352250489,0.8417088293650794
14,-5.475,-47.685,Cerrado,4901764.260279616,22.744248653940282,0.015403620352250489,0.8417088293650794
15,-5.475,-46.685,Cerrado,3676333.173266245,22.744248653940282,0.015403620352250489,0.8417088293650794
16,-5.49,-46.68,Cerrado,1225411.09452094,22.744248653940282,0.015403620352250489,0.8417088293650794
17,-5.5,-46.665,Cerrado,2450782.1313377167,22.744248653940282,0.015403620352250489,0.8417088293650794
18,-5.615,-43.53,Cerrado,2450316.231516442,22.744248653940282,0.015403620352250489,0.8417088293650794
19,-5.715,-46.178333,Cerrado,6124768.644186136,22.744248653940282,0.015403620352250489,0.8417088293650794
20,-5.915,-45.07,Cerrado,4898111.202439777,22.744248653940282,0.015403620352250489,0.8417088293650794
21,-5.92,-45.04,Cerrado,1224517.0227380316,22.744248653940282,0.015403620352250489,0.8417088293650794
22,-5.93,-45.03,Cerrado,1224495.430650985,22.744248653940282,0.015403620352250489,0.8417088293650794
23,-5.953333,-45.048333,Cerrado,17142069.32909198,22.744248653940282,0.015403620352250489,0.8417088293650794
24,-5.975,-46.82,Cerrado,4897591.175174256,22.744248653940282,0.015403620352250489,0.8417088293650794
25,-5.965,-45.221667,Cerrado,4897656.532921462,22.744248653940282,0.015403620352250489,0.8417088293650794
26,-5.96,-45.2,Cerrado,1224430.4363250409,22.744248653940282,0.015403620352250489,0.8417088293650794
27,-5.97,-45.09,Cerrado,1224408.6988651087,22.744248653940282,0.015403620352250489,0.8417088293650794
28,-5.98,-45.08,Cerrado,1224386.9250652408,22.744248653940282,0.015403620352250489,0.8417088293650794
29,-5.98,-45.03,Cerrado,1224386.9250663358,22.744248653940282,0.015403620352250489,0.8417088293650794
30,-5.99,-45.105,Cerrado,2448730.2298486843,22.744248653940282,0.015403620352250489,0.8417088293650794
31,-6.006111,-46.119444,Cerrado,4897307.42529091,22.744248653940282,0.015403620352250489,0.8417088293650794
32,-6.0089999999999995,-45.17100000000001,Cerrado,6121628.77456714,22.744248653940282,0.015403620352250489,0.8417088293650794
33,-6.025,-47.635,Cerrado,3672854.4883574313,22.744248653940282,0.015403620352250489,0.8417088293650794
34,-6.03,-44.97,Cerrado,1224277.5109526282,22.744248653940282,0.015403620352250489,0.8417088293650794
35,-6.04,-44.98,Cerrado,1224255.519112051,22.744248653940282,0.015403620352250489,0.8417088293650794
36,-6.068529,-47.819706,Cerrado,17138694.650620043,22.744248653940282,0.015403620352250489,0.8417088293650794
37,-6.076429,-45.645,Cerrado,24483542.82054356,22.744248653940282,0.015403620352250489,0.8417088293650794
38,-6.07125,-45.52,Cerrado,23259441.64402308,22.744248653940282,0.015403620352250489,0.8417088293650794
