,latitude,longitude,bioma,area(m²),diasemchuva,precipitacao,riscofogo
0,4.15,-60.41,Amazonia,3683297.6017311136,2.29,1.1586,0.05727891156462585
1,4.085,-61.19,Amazonia,2455726.928352748,2.29,1.1586,0.05727891156462585
2,3.435,-61.3,Amazonia,2457509.659679936,2.29,1.1586,0.05727891156462585
3,3.225,-61.175,Amazonia,4916039.625868036,2.29,1.1586,0.05727891156462585
4,3.1075,-61.12,Amazonia,7374856.636010784,2.29,1.1586,0.05727891156462585
5,2.73,-61.38,Amazonia,1229547.5618876743,2.29,1.1586,0.05727891156462585
6,2.55,-61.45,Amazonia,1229720.9232510994,2.29,1.1586,0.05727891156462585
7,2.033571,-60.850714,Amazonia,6150762.0299662175,2.29,1.1586,0.05727891156462585
8,-6.575,-51.08,Amazonia,2446051.976099483,2.29,1.1586,0.05727891156462585
9,-6.58,-51.12,Amazonia,1223014.0113772505,2.29,1.1586,0.05727891156462585
10,-7.91,-61.53,Amazonia,1219504.8926490915,2.29,1.1586,0.05727891156462585
11,-8.48,-61.615,Amazonia,2435609.446941278,2.29,1.1586,0.05727891156462585
12,-8.69,-48.7,Amazonia,1217148.7000456671,2.29,1.1586,0.05727891156462585
13,-9.33,-51.82,Amazonia,1215051.0285199475,2.29,1.1586,0.05727891156462585
14,-9.4,-50.64,Amazonia,1214812.6150989407,2.29,1.1586,0.05727891156462585
15,-9.41,-50.66,Amazonia,1214778.411555895,2.29,1.1586,0.05727891156462585
16,-9.445,-50.621666999999995,Amazonia,6073309.225097679,2.29,1.1586,0.05727891156462585
17,-9.471667,-50.495,Amazonia,6072896.5433767075,2.29,1.1586,0.05727891156462585
18,-9.63,-50.575,Amazonia,2428033.5943056257,2.29,1.1586,0.05727891156462585
19,-9.646429,-65.740714,Amazonia,6069803.605015198,2.29,1.1586,0.05727891156462585
20,-9.875,-53.705,Amazonia,4852592.27146013,2.29,1.1586,0.05727891156462585
21,-9.925,-59.02,Amazonia,2425936.231569142,2.29,1.1586,0.05727891156462585
22,-9.97,-51.59,Amazonia,1212805.392294111,2.29,1.1586,0.05727891156462585
23,-10.026428999999998,-55.535,Amazonia,3637798.297426188,2.29,1.1586,0.05727891156462585
24,-10.055,-54.36833299999999,Amazonia,6062461.82398929,2.29,1.1586,0.05727891156462585
25,-10.125,-52.76,Amazonia,2424478.579050335,2.29,1.1586,0.05727891156462585
26,-10.15,-52.09,Amazonia,1212147.176452421,2.29,1.1586,0.05727891156462585
27,-10.19,-52.1675,Amazonia,10907956.749842493,2.29,1.1586,0.05727891156462585
28,-10.355,-52.365,Amazonia,8479626.605508931,2.29,1.1586,0.05727891156462585
29,-10.346428999999999,-50.765,Amazonia,3634243.9674983374,2.29,1.1586,0.05727891156462585
30,-10.415,-50.96,Amazonia,2422313.7468263586,2.29,1.1586,0.05727891156462585
31,-10.525,-52.415,Amazonia,3632195.997817509,2.29,1.1586,0.05727891156462585
32,-10.55,-68.72,Amazonia,1210642.6560834514,2.29,1.1586,0.05727891156462585
33,-10.555,-58.818332999999996,Amazonia,6053098.2253442425,2.29,1.1586,0.05727891156462585
34,-10.58,-52.45,Amazonia,1210527.4929511796,2.29,1.1586,0.05727891156462585
35,-10.586905,-52.402619,Amazonia,22999329.838421416,2.29,1.1586,0.05727891156462585
36,-10.665,-55.625,Amazonia,3630578.9237271487,2.29,1.1586,0.05727891156462585
37,-10.688636,-52.032272999999996,Amazonia,9680741.890967747,2.29,1.1586,0.05727891156462585
38,-10.717222,-52.326111,Amazonia,12099779.791378925,2.29,1.1586,0.05727891156462585
39,-10.775,-56.218332999999994,Amazonia,6048835.565512118,2.29,1.1586,0.05727891156462585
40,-10.866429,-59.080714,Amazonia,6047066.636502996,2.29,1.1586,0.05727891156462585
41,-10.87,-54.215,Amazonia,2418795.0802710624,2.29,1.1586,0.05727891156462585
42,-10.901,-56.075,Amazonia,9674310.479281742,2.29,1.1586,0.05727891156462585
43,-10.905,-52.245,Amazonia,3627797.1494243806,2.29,1.1586,0.05727891156462585
44,-10.925,-58.965,Amazonia,4836719.275032438,2.29,1.1586,0.05727891156462585
45,-10.92,-51.995,Amazonia,2418399.3213710627,2.29,1.1586,0.05727891156462585
46,-11.05,-56.31,Amazonia,10878128.56641804,2.29,1.1586,0.05727891156462585
47,-11.06,-56.39,Amazonia,1208640.812198067,2.29,1.1586,0.05727891156462585
48,-11.065,-52.4,Amazonia,9668965.67527763,2.29,1.1586,0.05727891156462585
49,-11.085,-51.94,Amazonia,2417080.54254448,2.29,1.1586,0.05727891156462585
50,-11.09,-57.435,Amazonia,2417040.283007401,2.29,1.1586,0.05727891156462585
51,-11.15,-56.84,Amazonia,1208277.8288927006,2.29,1.1586,0.05727891156462585
52,-11.15,-55.72,Amazonia,1208277.8288916054,2.29,1.1586,0.05727891156462585
53,-11.16,-55.73,Amazonia,1208237.3175674786,2.29,1.1586,0.05727891156462585
54,-11.175,-52.75,Amazonia,2416352.957303353,2.29,1.1586,0.05727891156462585
55,-11.18,-56.07,Amazonia,1208156.1870231642,2.29,1.1586,0.05727891156462585
